Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326227 , 302639h , Sport Hagleitner GmbH , Kleine und mittlere Unternehmen , Salzburg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 300,000 EUR "," 300,000 EUR ", 29/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326762 , 228773g , Sport Harry Harald Rudigier , Kleine und mittlere Unternehmen , Vorarlberg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 23/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10327364 , 122087s , Sport Hrinkow Handelsgesellsc... , Kleine und mittlere Unternehmen , Oberösterreich ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 250,000 EUR "," 250,000 EUR ", 30/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322400 , ATU58169779 , Sport Huter GmbH & Co KG Imst , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 139,281.05 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10321074 , 175491a , Sport Jennewein Martin , Kleine und mittlere Unternehmen , Tirol , Einzelhandel mit Spielwaren , Bürgschaft , Behebung einer beträchtlichen... ," 1,350,000 EUR "," 1,350,000 EUR ", 15/12/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335815 , 495246d , Sport Kessler GmbH , Kleine und mittlere Unternehmen , Vorarlberg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 250,000 EUR "," 250,000 EUR ", 17/09/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320471 , ATU65530455 , Sport Neunkirchen GmbH , Kleine und mittlere Unternehmen , Steiermark ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 429,211.01 EUR ", 21/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325134 , 411359s , Sport PH GmbH , Kleine und mittlere Unternehmen , Salzburg , Großhandel mit sonstigen Gebr... , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 14/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Fourth amendment to... en , SA.61210 , TM-10321134 , 396980w , Sport Pangratz & Ess GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 1,980,000 EUR "," 1,980,000 EUR ", 16/12/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335546 , 396980w , Sport Pangratz & Ess GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 13/08/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324537 , ATU67987967 , Sport Pangratz & Ess GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 115,022.84 EUR ", 21/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10321156 , 396980w , Sport Pangratz & Ess GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 450,000 EUR "," 450,000 EUR ", 14/12/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317088 , 466140a , Sport Patrick GmbH , Kleine und mittlere Unternehmen , Tirol , Einzelhandel mit Verlagsprodu... , Bürgschaft , Behebung einer beträchtlichen... ," 250,000 EUR "," 250,000 EUR ", 09/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335147 , 493523w , Sport Performance Retail GmbH , Kleine und mittlere Unternehmen , Oberösterreich ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 28/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10324914 , 46264k , Sport Rappl Gesellschaft m.b.... , Kleine und mittlere Unternehmen , Salzburg , Einzelhandel mit Waren versch... , Bürgschaft , Behebung einer beträchtlichen... ," 230,000 EUR "," 230,000 EUR ", 19/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335210 , 215268x , Sport Rudi-GmbH , Kleine und mittlere Unternehmen , Tirol , Vermietung von Sport- und Fre... , Bürgschaft , Behebung einer beträchtlichen... ," 330,000 EUR "," 330,000 EUR ", 13/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10325612 , 387736a , Sport Rudigier GmbH , Kleine und mittlere Unternehmen , Vorarlberg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 25/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10320903 , 253198a , Sport Schiffer GmbH & Co KG , Kleine und mittlere Unternehmen , Kärnten ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 11/11/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10324977 , 16161t , Sport Schöberl GmbH & Co KG , Kleine und mittlere Unternehmen , Steiermark ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 04/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326408 , 16161t , Sport Schöberl GmbH & Co KG , Kleine und mittlere Unternehmen , Steiermark ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 180,000 EUR "," 180,000 EUR ", 04/05/2020 , Austria Wirtschaftsservice GmbH (AWS) , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324042 , ATU30147007 , Sport Schöberl GmbH & Co KG , Kleine und mittlere Unternehmen , Steiermark ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 123,681.24 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323774 , ATU57757822 , Sport Vital Hotel Central OG , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 147,465 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323587 , ATU75390989 , Sport Winkler GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 106,761.72 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319048 , 253515t , Sport und Spa Hotel Strass Ro... , Kleine und mittlere Unternehmen , Tirol , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 06/05/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324329 , ATU30917201 , Sport- und Kongreßzentrum See... , Kleine und mittlere Unternehmen , Tirol , Betrieb von Sportanlagen , Zuschuss , Behebung einer beträchtlichen... , ," 101,188.3 EUR ", 02/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10321181 , 50560d , Sport-Heidegger-Gesellschaft ... , Kleine und mittlere Unternehmen , Tirol , Vermietung von Sport- und Fre... , Bürgschaft , Behebung einer beträchtlichen... ," 250,000 EUR "," 250,000 EUR ", 17/12/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323823 , ATU64926389 , Sport-Ski Willy OG , Kleine und mittlere Unternehmen , Steiermark ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 102,413.54 EUR ", 03/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322091 , ATU57888012 , Sport-Tiedje GmbH , Kleine und mittlere Unternehmen , Wien ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 288,075.74 EUR ", 15/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319390 , 102512d , Sportanlagenvermietungsgesell... , Kleine und mittlere Unternehmen , Wien , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 450,000 EUR "," 450,000 EUR ", 16/12/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10336001 , 478040a , Sportbau Walser Gesellschaft ... , Kleine und mittlere Unternehmen , Vorarlberg , Großhandel mit sonstigen Masc... , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 01/10/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10321870 , ATU50106102 , Sportcamp Woferlgut GmbH & Co... , Kleine und mittlere Unternehmen , Salzburg , Campingplätze , Zuschuss , Behebung einer beträchtlichen... , ," 302,326.97 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10326904 , 429916f , Sportfex GmbH , Kleine und mittlere Unternehmen , Salzburg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 310,000 EUR "," 310,000 EUR ", 22/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19; Compensation Scheme... , SA.57291 , TM-10314112 , ATU45502709 , Sporthotel Alpenrose Residenz... , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Ausgleich für Schäden aufgrun... , ," 442,182.32 EUR ", 26/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 06/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10319977 , ATU45502709 , Sporthotel Alpenrose Residenz... , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 785,000 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323411 , ATU33737506 , Sporthotel Alpin GmbH & Co KG , Kleine und mittlere Unternehmen , Salzburg ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 169,000.06 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322024 , ATU49213603 , Sporthotel Alpina Fam. Schwa... , Kleine und mittlere Unternehmen , Salzburg ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 276,725.44 EUR ", 03/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323047 , ATU61825289 , Sporthotel Betriebsführungs G... , Kleine und mittlere Unternehmen , Salzburg ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 195,908.1 EUR ", 03/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319029 , 24062k , Sporthotel Brixen Gesellschaf... , Kleine und mittlere Unternehmen , Tirol , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 02/06/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10318907 , 223859f , Sporthotel Cresta Weissengrub... , Kleine und mittlere Unternehmen , Vorarlberg , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 130,000 EUR "," 130,000 EUR ", 19/06/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320225 , ATU33655103 , Sporthotel Gut Brandlhof Gese... , Kleine und mittlere Unternehmen , Salzburg ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 777,898.25 EUR ", 10/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323355 , ATU63619524 , Sporthotel Ideal KG , Kleine und mittlere Unternehmen , Tirol , Gastronomie , Zuschuss , Behebung einer beträchtlichen... , ," 101,723.72 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319781 , 513734t , Sporthotel Igls GmbH , Kleine und mittlere Unternehmen , Tirol , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 19/06/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324359 , ATU74482678 , Sporthotel Igls GmbH , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 184,976.57 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10318567 , 526939k , Sporthotel Kapfenberg GmbH , Kleine und mittlere Unternehmen , Steiermark , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 17/07/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319233 , 485135i , Sporthotel Kirchler e U , Kleine und mittlere Unternehmen , Tirol , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 250,000 EUR "," 250,000 EUR ", 31/10/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320492 , ATU30893003 , Sporthotel R. Pfurtscheller G... , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 427,866.84 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322170 , ATU50869109 , Sporthotel Silvretta GmbH , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 309,789.81 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323956 , ATU32807503 , Sporthütte Fiegl GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Behebung einer beträchtlichen... , ," 116,654.06 EUR ", 23/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19; Compensation Scheme... , SA.57291 , TM-10314571 , ATU32807503 , Sporth�tte Fiegl GmbH , Kleine und mittlere Unternehmen , Tirol ," Einzelhandel mit Fahrrädern, ... ", Zuschuss , Ausgleich für Schäden aufgrun... , ," 112,428.15 EUR ", 21/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 06/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10317548 , 196951i , Sportmoden und Maßschneiderei... , Kleine und mittlere Unternehmen , Steiermark , Einzelhandel mit Bekleidung , Bürgschaft , Behebung einer beträchtlichen... ," 107,000 EUR "," 107,000 EUR ", 05/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323696 , ATU63014268 , Sportresort Hohe Salve GmbH , Kleine und mittlere Unternehmen , Tirol ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 229,294.87 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10314052 , ATU56651714 , Sports & Emotions GmbH , nur Großunternehmen , Salzburg ," Einzelhandel mit Fahrrädern, ... ", Bürgschaft , Behebung einer beträchtlichen... ," 5,165,798 EUR "," 5,165,798 EUR ", 23/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 06/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322591 , ATU64498546 , Sportschule Lindabrunn GmbH , Kleine und mittlere Unternehmen , Niederösterreich , Sport- und Freizeitunterricht , Zuschuss , Behebung einer beträchtlichen... , ," 153,023.08 EUR ", 11/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323512 , ATU37425808 , Spreng Gesellschaft m.b.H. , Kleine und mittlere Unternehmen , Niederösterreich , Handel mit Kraftwagen mit ein... , Zuschuss , Behebung einer beträchtlichen... , ," 110,726.05 EUR ", 30/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322248 , ATU25769308 , Springer Helios Reiseveransta... , Kleine und mittlere Unternehmen , Kärnten , Reiseveranstalter , Zuschuss , Behebung einer beträchtlichen... , ," 240,938.79 EUR ", 21/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324270 , ATU69906319 , Spätauf Möbel Design & Handw... , Kleine und mittlere Unternehmen , Steiermark , Herstellung von sonstigen Möb... , Zuschuss , Behebung einer beträchtlichen... , ," 116,299.01 EUR ", 03/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10319991 , ATU47462909 , Spörker GmbH , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 800,000 EUR ", 05/12/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
Österreich, COVID-19; Compensation Scheme... , SA.57291 , TM-10314575 , ATU47462909 , Sp�rker GmbH , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Ausgleich für Schäden aufgrun... , ," 112,030.93 EUR ", 07/10/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 06/05/2021 
Österreich, COVID-19; Compensation Scheme... , SA.57291 , TM-10314261 , ATU32020005 , St. Johanner Bergbahnen Gesel... , Kleine und mittlere Unternehmen , Tirol , Sonstige Personenbeförderung ... , Zuschuss , Ausgleich für Schäden aufgrun... , ," 185,011.15 EUR ", 16/08/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 06/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10322018 , ATU38140702 , St. Virgil Salzburg , Kleine und mittlere Unternehmen , Salzburg ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 294,397.49 EUR ", 18/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, AT- COVID-19; Compensation sc... , SA.57928 , TM-10335882 , R117T2366 , St. Virgil Salzburg , Kleine und mittlere Unternehmen , Salzburg ," Hotels, Gasthöfe und Pensionen ", Zuschuss , Behebung einer beträchtlichen... , ," 315,009 EUR ", 19/08/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10336042 , 487960p , Stach Baukran GmbH , Kleine und mittlere Unternehmen , Kärnten , Installation von Maschinen un... , Bürgschaft , Behebung einer beträchtlichen... ," 160,000 EUR "," 160,000 EUR ", 05/10/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10316752 , 304851k , Stacherl Hannes e.U. , Kleine und mittlere Unternehmen , Steiermark , Handel mit Kraftwagen mit ein... , Bürgschaft , Behebung einer beträchtlichen... ," 120,000 EUR "," 120,000 EUR ", 29/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335548 , ATU52760203 , Stadler Johannes , Kleine und mittlere Unternehmen , Niederösterreich , Anbau von Wein- und Tafeltrau... , Bürgschaft , Behebung einer beträchtlichen... ," 100,000 EUR "," 100,000 EUR ", 21/08/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10316864 , 524219k , StadtLesen GmbH , Kleine und mittlere Unternehmen , Salzburg , Werbeagenturen , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 08/06/2020 , Austria Wirtschaftsservice GmbH (AWS) , 07/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10335140 , 18296g , Stadtapotheke zur goldenen Kr... , Kleine und mittlere Unternehmen , Oberösterreich , Apotheken , Bürgschaft , Behebung einer beträchtlichen... ," 200,000 EUR "," 200,000 EUR ", 24/07/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19: Third amendment of ... en , SA.60599 , TM-10327417 , 24727p , Stadtbaumeister Franz Haubner... , Kleine und mittlere Unternehmen , Salzburg , Bau von Gebäuden , Bürgschaft , Behebung einer beträchtlichen... ," 500,000 EUR "," 500,000 EUR ", 30/04/2020 , Austria Wirtschaftsservice GmbH (AWS) , 10/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324760 , ATU65962112 , Stadtcafe Gastronomie GmbH , Kleine und mittlere Unternehmen , Salzburg ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 117,410.34 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324544 , ATU74731739 , Stadtcafé GmbH & Co KG , Kleine und mittlere Unternehmen , Wien ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 135,003.04 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10324107 , ATU63702988 , Stadtgemeinde Spittal an der ... , Kleine und mittlere Unternehmen , Kärnten , Erbringung von Dienstleistung... , Zuschuss , Behebung einer beträchtlichen... , ," 131,765 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10319907 , 348255s , Stadthotel Guertler KG , Kleine und mittlere Unternehmen , Niederösterreich , Beherbergung , Bürgschaft , Behebung einer beträchtlichen... ," 150,000 EUR "," 150,000 EUR ", 07/08/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10321867 , ATU63630217 , Stadtkultur und Kommunikation... , Kleine und mittlere Unternehmen , Vorarlberg ," Messe-, Ausstellungs- und Kon... ", Zuschuss , Behebung einer beträchtlichen... , ," 314,951.4 EUR ", 19/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19: Austrian scheme for... en , SA.56981 , TM-10318571 , 185039t , Stadtlichtspiele Gmuend GmbH , Kleine und mittlere Unternehmen , Niederösterreich ," Herstellung, Verleih und Vert... ", Bürgschaft , Behebung einer beträchtlichen... ," 180,000 EUR "," 180,000 EUR ", 12/05/2020 , Österreichische Hotel- und Tourismusbank (ÖHT) , 07/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10323504 , ATU47464701 , Stadtlichtspiele Gmünd GmbH , Kleine und mittlere Unternehmen , Niederösterreich , Herstellung von Filmen und Fe... , Zuschuss , Behebung einer beträchtlichen... , ," 170,174.29 EUR ", 10/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 09/05/2021 
Österreich, COVID-19 - Austrian liquidity... en , SA.56840 , TM-10320794 , ATU64813508 , Stadtliebe Gastro GmbH , Kleine und mittlere Unternehmen , Oberösterreich ," Restaurants, Gaststätten, Imb... ", Zuschuss , Behebung einer beträchtlichen... , ," 467,552.12 EUR ", 11/11/2020 , COVID-19-Finanzierungsagentur des Bundes GmbH (COFAG) en , 07/05/2021 
